ID,HostETG,Dist,f_Dist,Distl,r_Distl,RAdeg,DEdeg,gmag,g-i,g-r,n,n_n,Re,b/a,PA,mu0g,<mueg>,Morph,field1,field2,field3,host_ra,host_dec,host_Vhel,host_D,host_Mk,host_Ab,host_logRe,iso_clean,main_field,r_fov_arcsec
MATLAS-98,NGC0525,30.7,4,0.0, ,21.3793,9.6573,20.53,0.9,0.51,0.92, ,6.65,0.75,77.04,25.11,25.89,dE  ,NGC0525,NGC0524,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-99,NGC0524,23.3,4,0.0, ,21.4067,9.2309,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0525,NGC0524,,21.198778,9.538793,2403.0,23.3,-24.71,0.36,1.64,0.0,NGC0524,1875.8192291252903
MATLAS-100,NGC0525,30.7,4,0.0, ,21.4236,10.1203,21.21,0.48,0.33,1.1, ,2.64,0.83,18.3,23.42,24.21,dI  ,NGC0525,NGC0524,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-101,NGC0524,23.3,4,0.0, ,21.4294,9.5553,20.55,0.69,0.52,0.68, ,4.74,0.73,-66.04,24.39,25.18,dE  ,NGC0525,NGC0524,,21.198778,9.538793,2403.0,23.3,-24.71,0.36,1.64,0.0,NGC0524,1875.8192291252903
MATLAS-102,NGC0525,30.7,4,0.0, ,21.4601,9.6696,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0525,NGC0524,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-103,NGC0525,30.7,4,0.0, ,21.4671,9.6277,20.91,1.38,1.05,1.81, ,7.17,0.6,-73.41,25.61,26.4,dEN ,NGC0525,NGC0524,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-104,NGC0525,30.7,4,0.0, ,21.5084,9.8939,21.24,0.6,0.67,0.78, ,4.92,0.66,-28.45,25.16,25.94,dEN ,NGC0525,NGC0524,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-105,NGC0525,30.7,4,0.0, ,21.5397,9.62,21.83,0.88,0.57,0.77, ,2.36,0.69,47.16,24.16,24.94,dE  ,NGC0525,NGC0524,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-106,NGC0524,23.3,4,0.0, ,21.5453,9.5302,18.95,0.72,0.51,0.87, ,9.48,0.65,-57.73,24.29,25.08,dE  ,NGC0525,NGC0524,,21.198778,9.538793,2403.0,23.3,-24.71,0.36,1.64,0.0,NGC0524,1875.8192291252903
MATLAS-107,NGC0525,30.7,4,0.0, ,21.5852,10.1517,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0525,,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-108,NGC0525,30.7,4,0.0, ,21.7314,9.7682,20.56,0.48,0.19,0.81, ,6.33,0.87,-37.2,25.58,26.36,dE  ,NGC0525,,,21.220442,9.70324,2139.0,30.7,-21.86,0.38,1.06,0.0,NGC0525,1875.809723255605
MATLAS-109,NGC0661,30.6,1,0.0, ,25.6316,28.1847,20.89,0.23,0.0,0.66, ,3.81,0.67,43.19,24.25,25.04,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-110,NGC0661,30.6,1,0.0, ,25.7293,28.8959,21.25,0.73,0.56,0.76, ,3.33,0.61,39.99,24.32,25.1,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-111,NGC0661,30.6,1,0.0, ,25.7514,28.5441,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-112,NGC0661,30.6,1,0.0, ,25.8728,28.7761,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-113,NGC0661,30.6,1,0.0, ,25.9086,28.9173,21.49,0.53,0.31,0.51, ,2.78,0.61,-50.13,24.17,24.95,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-114,NGC0661,30.6,1,0.0, ,26.1341,28.6065,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-115,NGC0661,30.6,1,0.0, ,26.1497,28.6458,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-116,NGC0661,30.6,1,0.0, ,26.2854,29.0262,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-117,NGC0661,30.6,1,0.0, ,26.3186,28.7146,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-118,NGC0661,30.6,1,0.0, ,26.3511,28.375,21.07,0.4,0.29,0.49, ,3.64,0.7,-50.73,24.34,25.12,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-119,NGC0661,30.6,1,0.0, ,26.416,28.5031,20.6,0.77,0.49,0.9, ,3.91,0.49,-19.73,24.02,24.8,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-120,NGC0661,30.6,1,0.0, ,26.4259,28.7404,20.45,0.71,0.48,1.01, ,5.07,0.59,-54.87,24.44,25.22,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-121,NGC0661,30.6,1,52.32,b,26.5425,28.8157,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0661,,,26.060976,28.705988,3815.0,30.6,-23.19,0.3,1.12,1.0,NGC0661,1874.5170378959524
MATLAS-122,NGC0680,37.5,1,40.63,b,26.9508,22.1426,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-123,NGC0680,37.5,1,0.0, ,27.1884,22.1089,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-124,NGC0680,37.5,1,42.09,b,27.2047,21.5792,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-125,NGC0680,37.5,1,42.0,b,27.2088,22.1143,17.39,0.68,0.47,0.81, ,10.39,0.79,-49.65,22.93,23.72,dEN ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-126,NGC0680,37.5,1,0.0, ,27.2889,22.0435,21.69,0.0,0.0,0.73,*,4.64,0.49,82.34,25.48,26.27,dE  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-127,NGC0680,37.5,1,42.36,c,27.4368,22.3744,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-128,NGC0680,37.5,1,0.0, ,27.4706,22.4427,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-129,NGC0680,37.5,1,0.0, ,27.572,22.0363,19.24,0.78,0.54,0.88, ,4.37,0.86,-47.28,22.91,23.69,dEN ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-130,NGC0680,37.5,1,0.0, ,27.573,22.0601,21.54,0.88,0.66,0.23, ,5.45,0.77,24.99,25.61,26.39,dE  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-131,NGC0680,37.5,1,0.0, ,27.6099,21.9517,17.7,0.89,0.63,1.0, ,9.09,0.73,-64.22,22.95,23.74,dEN ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-132,NGC0680,37.5,1,34.54,b,27.6409,22.0435,21.74,0.69,0.57,0.59, ,3.13,0.73,84.84,24.33,25.11,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-133,NGC0680,37.5,1,0.0, ,27.6792,21.9318,20.44,0.67,0.48,0.75, ,6.45,0.71,47.55,24.95,25.73,dE  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-134,NGC0680,37.5,1,0.0, ,27.7089,21.482,20.51,0.17,0.11,0.59, ,3.04,0.78,-12.35,23.04,23.82,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-135,NGC0680,37.5,1,0.0, ,27.7158,22.0392,21.77,0.59,0.38,0.62, ,2.95,0.69,31.12,24.23,25.02,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-136,NGC0680,37.5,1,0.0, ,27.8001,21.997,20.86,0.55,0.39,0.87, ,3.36,0.67,-69.63,23.96,24.74,dE  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-137,NGC0680,37.5,1,0.0, ,27.835,22.2765,21.96,0.69,0.38,0.47, ,4.5,0.55,-58.89,25.69,26.47,dE  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-138,NGC0680,37.5,1,0.0, ,27.8987,22.294,18.61,0.89,0.64,0.76, ,9.12,0.87,-56.11,23.87,24.65,dEN ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-139,NGC0680,37.5,1,0.0, ,27.9342,22.3327,17.31,0.71,0.47,1.52, ,5.43,0.81,-70.94,21.45,22.23,dEN ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-140,NGC0680,37.5,1,0.0, ,27.9586,22.309,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0680,,,27.447035,21.970827,2928.0,37.5,-24.17,0.34,1.16,0.0,NGC0680,1753.6413898459805
MATLAS-141,NGC0770,36.7,1,0.0, ,29.4714,18.8628,20.12,0.9,0.55,0.77, ,8.47,0.73,-69.58,25.22,26.0,dE  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-142,NGC0770,36.7,1,0.0, ,29.765,19.5476,21.24,0.0,0.0,1.16,*,4.48,0.71,-3.32,24.95,25.74,dE  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-143,NGC0770,36.7,1,0.0, ,29.8144,18.4778,16.33,0.0,0.0,1.48, ,6.39,0.68,34.13,20.82,21.6,dEN ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-144,NGC0770,36.7,1,0.0, ,29.8322,18.7472,20.71,0.66,0.37,1.21, ,2.69,0.87,-72.7,23.32,24.1,dE  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-145,NGC0770,36.7,1,0.0, ,29.8545,19.0941,20.72,0.49,0.31,1.14, ,4.49,0.64,-87.7,24.1,24.88,dI  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-146,NGC0770,36.7,1,38.47,b,29.925,19.0219,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-147,NGC0770,36.7,1,0.0, ,30.0131,19.2778,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-148,NGC0770,36.7,1,0.0, ,30.0411,18.8296,20.27,0.74,0.46,0.95, ,3.28,0.52,-52.2,22.97,23.75,dI  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-149,NGC0770,36.7,1,0.0, ,30.0435,19.3647,20.46,1.01,0.67,0.67, ,10.24,0.46,84.57,25.62,26.4,dI  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-150,NGC0770,36.7,1,0.0, ,30.1818,19.3897,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-151,NGC0770,36.7,1,0.0, ,30.1832,19.1669,21.32,0.0,0.0,0.56,*,5.82,0.58,48.74,25.6,26.38,dE  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-152,NGC0770,36.7,1,0.0, ,30.2469,18.6122,21.11,0.48,0.29,0.45, ,3.62,0.69,-66.88,24.01,24.79,dI  ,NGC0770,,,29.80685,18.954695,2543.0,36.7,-22.57,0.31,0.94,0.0,NGC0770,1875.6569119197432
MATLAS-153,NGC0821,23.4,1,0.0, ,31.5609,10.8713,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0821,,,32.088123,10.99487,1718.0,23.4,-23.99,0.48,1.6,0.0,NGC0821,1874.0822923064252
MATLAS-154,NGC0821,23.4,1,28.92,b,31.7166,10.9491,19.34,0.77,0.42,0.65, ,4.99,0.57,-61.72,23.3,24.08,dE  ,NGC0821,,,32.088123,10.99487,1718.0,23.4,-23.99,0.48,1.6,0.0,NGC0821,1874.0822923064252
MATLAS-155,NGC0821,23.4,1,0.0, ,31.8681,10.9775,20.37,1.0,0.99,1.38, ,6.74,0.96,29.66,24.97,25.75,dEN ,NGC0821,,,32.088123,10.99487,1718.0,23.4,-23.99,0.48,1.6,0.0,NGC0821,1874.0822923064252
MATLAS-156,NGC0821,23.4,1,0.0, ,31.9753,11.3128,19.51,0.98,0.71,1.17, ,9.57,0.77,-77.26,24.88,25.66,dEN ,NGC0821,,,32.088123,10.99487,1718.0,23.4,-23.99,0.48,1.6,0.0,NGC0821,1874.0822923064252
MATLAS-157,NGC0936,22.4,1,0.0, ,36.5367,-1.5211,21.65,0.57,0.44,0.78, ,2.53,0.85,-64.66,24.12,24.9,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-158,NGC0936,22.4,1,0.0, ,36.5494,-0.6509,17.9,0.77,0.5,0.92, ,6.39,0.97,49.08,22.38,23.17,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-159,NGC0936,22.4,1,0.0, ,36.574,-1.4196,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-160,NGC0936,22.4,1,0.0, ,36.6042,-0.7419,19.69,0.51,0.0,0.86, ,3.74,0.43,-5.81,22.67,23.45,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-161,NGC0936,22.4,1,0.0, ,36.6135,-0.8365,21.47,0.42,0.35,0.65, ,2.56,0.77,-46.67,23.98,24.76,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-162,NGC0936,22.4,1,0.0, ,36.7392,-1.3767,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-163,NGC0936,22.4,1,0.0, ,36.8022,-1.2106,21.54,0.57,-0.05,0.56, ,4.42,0.73,46.1,25.23,26.02,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-164,NGC0936,22.4,1,0.0, ,36.8375,-0.8687,19.87,0.0,0.0,0.62, ,12.18,0.72,-24.37,25.76,26.54,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-165,NGC0936,22.4,1,0.0, ,36.8495,-0.9639,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-166,NGC0936,22.4,1,0.0, ,36.8802,-0.6398,21.61,0.13,0.08,0.9, ,5.36,0.75,44.07,25.36,26.14,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-167,NGC0936,22.4,1,16.78,a,36.887,-1.2303,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-168,NGC0936,22.4,1,0.0, ,37.0169,-1.4552,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-169,NGC0936,22.4,1,20.91,c,37.0782,-0.6076,16.71,0.0,0.0,0.65,*,16.43,0.8,-63.85,23.25,24.03,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-170,NGC0936,22.4,1,0.0, ,37.0925,-1.5871,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-171,NGC0936,22.4,1,0.0, ,37.1145,-1.6418,19.04,0.69,0.46,0.56, ,8.07,0.69,71.96,24.03,24.82,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-172,NGC0936,22.4,1,0.0, ,37.1537,-0.6455,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-173,NGC0936,22.4,1,0.0, ,37.1547,-1.5092,21.93,1.21,0.0,0.48, ,5.01,0.82,17.85,25.89,26.67,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-174,NGC0936,22.4,1,0.0, ,37.162,-1.5942,21.53,0.0,0.0,1.76,*,5.61,0.7,58.84,25.73,26.52,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-175,NGC0936,22.4,1,0.0, ,37.1947,-1.2031,19.05,0.97,0.65,0.74, ,7.29,0.96,-84.67,23.83,24.61,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-176,NGC0936,22.4,1,0.0, ,37.203,-0.7042,18.43,0.65,0.45,0.66, ,8.07,0.64,-70.94,23.42,24.2,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-177,NGC0936,22.4,1,0.0, ,37.2057,-1.3041,19.15,0.83,0.56,0.73, ,14.17,0.9,-82.77,25.65,26.44,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-178,NGC0936,22.4,1,0.0, ,37.2157,-0.869,20.8,0.87,0.63,0.77, ,5.0,0.6,-77.22,24.75,25.53,dEN ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-179,NGC0936,22.4,1,0.0, ,37.2419,-1.6351,20.89,0.58,0.4,0.74, ,2.67,0.66,43.15,23.49,24.27,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-180,NGC0936,22.4,1,0.0, ,37.2446,-0.7574,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-181,NGC0936,22.4,1,0.0, ,37.2487,-0.8538,21.39,1.0,0.63,1.02, ,2.92,0.6,33.14,24.17,24.96,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-182,NGC0936,22.4,1,0.0, ,37.3618,-1.6749,18.26,0.0,0.0,1.21,*,5.58,0.7,88.76,22.45,23.23,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-183,NGC0936,22.4,1,0.0, ,37.397,-0.8071,20.53,0.65,0.46,0.91, ,4.96,0.78,-35.64,24.47,25.26,dE  ,NGC0936,,,36.90609,-1.15628,1429.0,22.4,-24.85,0.15,1.72,1.0,NGC0936,1873.860825092172
MATLAS-184,NGC1023,11.1,1,0.0, ,39.4968,38.6032,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-185,NGC1023,11.1,1,0.0, ,39.5181,39.5408,20.63,0.25,0.21,1.22, ,3.1,0.85,-30.73,23.55,24.33,dE  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-186,NGC1023,11.1,1,0.0, ,39.5699,38.9476,19.87,0.58,0.32,1.43, ,2.55,0.96,-5.97,22.37,23.15,dEN ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-187,NGC1023,11.1,1,0.0, ,39.6238,39.0956,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-188,NGC1023,11.1,1,0.0, ,39.8297,38.7783,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-189,NGC1023,11.1,1,0.0, ,39.8321,39.4336,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-190,NGC1023,11.1,1,0.0, ,39.8428,39.1728,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-191,NGC1023,11.1,1,8.52,b,39.9458,39.0473,20.53,0.35,0.35,0.8, ,6.66,0.48,48.91,25.11,25.89,dE  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-192,NGC1023,11.1,1,0.0, ,40.0306,38.7489,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-193,NGC1023,11.1,1,0.0, ,40.0866,38.7827,19.98,0.0,0.0,1.09,*,4.65,0.5,-64.06,23.77,24.55,dI  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-194,NGC1023,11.1,1,10.02,b,40.1375,38.9004,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-195,NGC1023,11.1,1,0.0, ,40.3169,39.3967,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
MATLAS-196,NGC1023,11.1,1,0.0, ,40.3351,38.8675,21.15,0.72,0.49,0.59, ,6.77,0.83,-8.03,26.01,26.79,dEN ,NGC1023,,,40.100052,39.063251,602.0,11.1,-24.01,0.26,1.68,1.0,NGC1023,1875.8650925154222
