SMDG0324390-373505  51.16259 -37.58472   5.76  -0.30  -0.03   0.63 0 0.83  -0.04  -0.00   0.04 0 0.96  -0.05  -0.03   0.15 0 -84.82  -7.71   0.00   7.67 0  24.30  -0.28   0.07   0.04 0  23.75  -0.28   0.06   0.04 0  23.52  -0.29   0.07   0.06 0  19.76  -0.22   0.03   0.06 0  19.21  -0.21   0.02   0.07 0  18.99  -0.22   0.02   0.09 0 0 0.02 0.06 0.04 0.02   0.55 0     0 none     0.0  0.00    0   0 D
SMDG0324415-264823  51.17281 -26.80640   6.20  -0.18   0.04   0.11 0 0.46  -0.02   0.01   0.02 0 0.50  -0.06   0.03  -0.00 0   5.81  -0.89   0.00   0.83 0  24.25  -0.14   0.00   0.06 0  23.58  -0.13  -0.00   0.06 0  23.31  -0.13  -0.01   0.08 0  19.50  -0.11  -0.01   0.07 0  18.82  -0.10  -0.01   0.07 0  18.55  -0.10  -0.02   0.09 0 0 0.02 0.05 0.04 0.02   0.57 0     0 none     0.0  0.00    0   0 D
SMDG0324419-334736  51.17459 -33.79330   7.04   0.58  -3.59   8.91 0 0.81  -0.09  -0.04   0.09 0 0.99   0.02  -0.41   0.83 0  60.34 -35.17   0.00  34.39 0  26.30  -0.98   0.49  -0.06 0  25.61  -0.93   0.40  -0.02 0  25.56  -1.19   0.67  -0.23 0  21.40  -1.24   0.71  -0.24 0  20.72  -1.16   0.63  -0.19 0  20.66  -1.40   0.83  -0.36 0 0 0.01 0.04 0.02 0.01   0.13 0     0 none     0.0  0.00    0   0 D
SMDG0325015-270347  51.25626 -27.06307  10.15  -0.27   0.06   0.25 0 0.85  -0.02  -0.00   0.02 0 0.66  -0.02   0.00   0.02 0 -52.83  -3.67   0.00   3.65 0  24.11  -0.16   0.01   0.03 0  23.78  -0.15   0.01   0.03 0  23.57  -0.15   0.02   0.05 0  17.84  -0.17   0.00   0.04 0  17.50  -0.16   0.00   0.04 0  17.30  -0.15   0.01   0.05 0 0 0.01 0.05 0.03 0.02   0.56 0  1518 z_est   14.5  9.60  179   7 D
SMDG0325083-163702  51.28440 -16.61720  10.64  -0.39  -0.06   0.72 0 0.71  -0.02   0.00   0.02 0 0.82  -0.03  -0.01   0.07 0 -43.73  -2.43   0.00   2.42 0  24.39  -0.18   0.03   0.04 0  24.13  -0.18   0.03   0.05 0  23.95  -0.19   0.04   0.06 0  18.47  -0.20   0.02   0.05 0  18.21  -0.22   0.03   0.06 0  18.03  -0.23   0.04   0.07 0 0 0.04 0.13 0.09 0.05   0.57 0     0 none     0.0  0.00    0   0 D
SMDG0325115-353538  51.29785 -35.59377   6.13   0.42  -2.96   8.63 0 0.81  -0.09  -0.03   0.09 0 1.04   0.03  -0.42   0.93 0  87.02 -28.53   0.00  31.97 0  25.84  -0.98   0.43  -0.01 0  25.33  -0.99   0.44  -0.01 0  24.94  -0.97   0.46  -0.04 0  21.32  -1.12   0.57  -0.13 0  20.81  -1.13   0.56  -0.14 0  20.43  -1.11   0.53  -0.11 0 0 0.01 0.04 0.03 0.02   0.20 0  1324 fornax  13.1  9.52  374   0 D
SMDG0325179-194709  51.32475 -19.78582  12.49  -0.44  -0.02   0.65 0 0.51  -0.02   0.00   0.02 0 0.85  -0.03  -0.01   0.05 0 -17.49  -0.98   0.00   1.01 0  24.16  -0.16   0.02   0.04 0  23.64  -0.15   0.02   0.04 0  23.31  -0.16   0.03   0.05 0  18.29  -0.17   0.01   0.06 0  17.78  -0.15   0.01   0.06 0  17.45  -0.16   0.01   0.07 0 0 0.03 0.11 0.07 0.04   0.57 0     0 none     0.0  0.00    0   0 D
SMDG0325210-331930  51.33760 -33.32508   8.94  -0.37  -0.09   0.78 0 0.47  -0.03   0.01   0.03 0 0.94  -0.05  -0.02   0.10 0  70.82  -1.21   0.00   1.24 0  24.21  -0.21   0.05   0.04 0  23.76  -0.20   0.04   0.05 0  23.50  -0.22   0.05   0.08 0  19.30  -0.18   0.01   0.08 0  18.86  -0.17   0.01   0.08 0  18.59  -0.18   0.01   0.10 0 0 0.01 0.03 0.02 0.01   0.55 0     0 none     0.0  0.00    0   0 D
SMDG0325316-362817  51.38148 -36.47137   8.43  -0.31  -0.73   3.08 0 0.82  -0.06  -0.02   0.06 0 0.61  -0.05  -0.07   0.27 0 -88.06 -18.25   0.00  20.59 0  26.34  -0.45   0.14   0.05 0  25.74  -0.41   0.12   0.06 0  26.16  -0.93   0.56  -0.26 1  20.43  -0.60   0.22  -0.01 0  19.83  -0.55   0.20   0.00 0  20.25  -1.12   0.66  -0.33 1 0 0.01 0.04 0.03 0.02   0.27 0  1324 fornax  12.2  9.37  374   0 D
SMDG0325325-512059  51.38542 -51.34969   5.92  -0.14  -1.03   4.73 0 0.79  -0.07  -0.01   0.07 0 1.17  -0.01  -0.23   0.71 0 -52.53 -14.90   0.00  14.82 0  24.80  -0.77   0.26   0.03 0  24.15  -0.67   0.23   0.03 0  23.78  -0.62   0.20   0.05 0  20.60  -0.66   0.19   0.03 0  19.96  -0.56   0.15   0.05 0  19.58  -0.49   0.13   0.07 0 0 0.02 0.05 0.04 0.02   0.43 0 12283 z_est   51.1 11.49  505   5 D
SMDG0325437-231938  51.43229 -23.32733   5.47  -0.31  -0.19   1.25 0 0.42  -0.06   0.02   0.06 0 0.57  -0.10  -0.02   0.26 0 -31.21  -3.20   0.00   3.20 0  25.74  -0.44   0.11   0.11 0  25.16  -0.38   0.09   0.10 0  24.91  -0.45   0.13   0.10 0  21.46  -0.45   0.07   0.09 0  20.88  -0.36   0.05   0.11 0  20.64  -0.49   0.09   0.11 0 0 0.02 0.07 0.04 0.02   0.29 0     0 none     0.0  0.00    0   0 D
SMDG0325461-353035  51.44206 -35.50986  12.03  -0.43  -0.12   1.10 0 0.69  -0.03   0.00   0.03 0 0.61  -0.04  -0.01   0.08 0 -86.77  -3.18   0.00   3.10 0  25.25  -0.18   0.02   0.06 0  24.69  -0.17   0.02   0.07 0  24.35  -0.20   0.03   0.07 0  18.75  -0.24   0.03   0.07 0  18.19  -0.22   0.03   0.07 0  17.86  -0.24   0.04   0.08 0 0 0.01 0.03 0.02 0.01   0.50 0  1324 fornax  14.2  9.54  374   0 D
SMDG0325499-393014  51.45803 -39.50399   6.30   0.05  -2.44   6.71 0 0.54  -0.08   0.01   0.08 0 1.52  -0.03  -0.42   1.00 0  27.13  -5.67   0.00   5.43 0  24.43  -1.14   0.49   0.09 0  24.36  -1.26   0.54   0.12 1 -99.99 -99.99 -99.99 -99.99 1  21.16  -0.76   0.28   0.03 0  21.09  -1.00   0.52  -0.08 0 -99.99 -99.99 -99.99 -99.99 1 0 0.01 0.04 0.02 0.01   0.24 0     0 none     0.0  0.00    0   0 D
SMDG0325512-202932  51.46339 -20.49227   5.72  -0.31  -0.34   1.93 0 0.67  -0.07  -0.00   0.07 0 0.73  -0.06  -0.07   0.37 0  52.53  -8.05   0.00   8.46 0  25.52  -0.46   0.11   0.09 0  24.98  -0.44   0.11   0.09 0  24.50  -0.36   0.09   0.13 0  20.86  -0.42   0.09   0.08 0  20.32  -0.40   0.08   0.08 0  19.83  -0.33   0.06   0.13 0 0 0.03 0.11 0.08 0.04   0.41 0     0 none     0.0  0.00    0   0 D
SMDG0325537-042555  51.47376  -4.43206   8.83  -0.41  -0.10   0.83 0 0.91  -0.03  -0.01   0.03 0 0.82  -0.04  -0.02   0.10 0 -49.27 -13.97   0.00  14.01 0  24.76  -0.19   0.05   0.03 0  24.14  -0.17   0.04   0.03 0  23.76  -0.19   0.05   0.04 0  18.97  -0.24   0.05   0.04 0  18.35  -0.21   0.03   0.05 0  17.97  -0.21   0.04   0.05 0 0 0.04 0.14 0.10 0.05   0.54 0     0 none     0.0  0.00    0   0 D
SMDG0325542-364249  51.47599 -36.71355   6.90  -0.34  -0.08   0.68 0 0.52  -0.04   0.01   0.04 0 0.77  -0.06  -0.01   0.13 0  43.49  -2.40   0.00   2.39 0  24.82  -0.25   0.05   0.08 0  24.23  -0.22   0.04   0.08 0  23.96  -0.24   0.04   0.12 0  20.09  -0.20   0.01   0.09 0  19.50  -0.18   0.00   0.09 0  19.23  -0.18   0.01   0.13 0 0 0.01 0.05 0.03 0.02   0.52 0  1324 fornax   9.7  8.98  374   0 D
SMDG0325588-211846  51.49520 -21.31268   5.45  -0.19  -0.46   2.18 0 0.93  -0.09   0.01   0.09 0 0.93  -0.04  -0.10   0.39 0 -33.97 -44.41   0.00  37.96 0  25.17  -0.49   0.17   0.03 0  24.40  -0.37   0.12   0.03 0  24.21  -0.42   0.14   0.05 0  20.57  -0.50   0.14   0.03 0  19.80  -0.35   0.09   0.04 0  19.61  -0.41   0.11   0.06 0 0 0.03 0.10 0.07 0.04   0.45 0     0 none     0.0  0.00    0   0 D
SMDG0325596-362353  51.49832 -36.39794  14.93  -1.32  -1.31   3.60 0 0.82  -0.04  -0.02   0.04 0 0.89  -0.10  -0.04   0.15 0  22.85 -13.75   0.00  12.75 0  25.97  -0.27   0.08   0.09 0  25.40  -0.27   0.09   0.08 0  25.09  -0.42   0.19   0.01 0  19.25  -0.49   0.23   0.03 0  18.68  -0.48   0.22   0.05 0  18.38  -0.60   0.31  -0.03 0 0 0.01 0.04 0.03 0.02   0.26 0  1625 fornax  22.0 10.24  222  17 D
SMDG0326090-204202  51.53756 -20.70052   6.87  -0.32   0.02   0.40 0 0.51  -0.03   0.01   0.03 0 0.55  -0.06   0.01   0.05 0  51.27  -2.08   0.00   2.09 0  25.05  -0.19   0.02   0.08 0  24.73  -0.19   0.02   0.10 0  24.48  -0.22   0.03   0.14 0  20.03  -0.17  -0.00   0.09 0  19.71  -0.17  -0.00   0.10 0  19.46  -0.19   0.01   0.15 0 0 0.03 0.10 0.07 0.04   0.53 0     0 none     0.0  0.00    0   0 D
SMDG0326145-343313  51.56038 -34.55363   6.63  -0.32  -0.02   0.62 0 0.62  -0.04   0.01   0.04 0 0.75  -0.05  -0.01   0.11 0 -65.00  -3.25   0.00   2.88 0  24.77  -0.26   0.04   0.07 0  24.21  -0.22   0.03   0.06 0  23.89  -0.23   0.04   0.10 0  19.90  -0.20   0.01   0.08 0  19.34  -0.18   0.01   0.08 0  19.02  -0.19   0.01   0.11 0 0 0.01 0.03 0.02 0.01   0.54 0  1324 fornax   9.3  8.92  374   0 D
SMDG0326322-213042  51.63405 -21.51167   7.38  -0.36  -0.08   0.69 0 0.43  -0.03   0.01   0.03 0 0.83  -0.06  -0.01   0.11 0  -9.50  -1.48   0.00   1.48 0  24.57  -0.24   0.05   0.07 0  23.97  -0.21   0.04   0.07 0  23.63  -0.21   0.04   0.10 0  20.00  -0.17   0.00   0.09 0  19.40  -0.16  -0.01   0.09 0  19.06  -0.16  -0.01   0.13 0 0 0.03 0.09 0.06 0.04   0.53 0     0 none     0.0  0.00    0   0 D
SMDG0326348-342953  51.64517 -34.49798   9.27  -0.40  -0.13   0.98 0 0.48  -0.04   0.01   0.04 0 0.64  -0.06  -0.01   0.10 0 -62.24  -2.02   0.00   2.02 0  25.27  -0.19   0.03   0.08 0  24.59  -0.18   0.02   0.09 0  24.35  -0.20   0.04   0.11 0  19.80  -0.18   0.02   0.08 0  19.12  -0.17   0.01   0.09 0  18.88  -0.20   0.02   0.11 0 0 0.01 0.03 0.02 0.01   0.48 0  1600 fornax  13.8  9.51  238  18 D
SMDG0326421-250037  51.67560 -25.01022   6.38  -0.29   0.03   0.38 0 0.58  -0.03   0.01   0.03 0 0.78  -0.05   0.00   0.07 0  25.63  -2.05   0.00   1.99 0  24.33  -0.21   0.03   0.06 0  23.75  -0.20   0.03   0.06 0  23.43  -0.19   0.03   0.08 0  19.67  -0.18  -0.01   0.07 0  19.09  -0.15  -0.01   0.08 0  18.77  -0.15  -0.01   0.10 0 0 0.02 0.07 0.05 0.03   0.57 0     0 none     0.0  0.00    0   0 D
SMDG0326435-371756  51.68128 -37.29891  10.46  -0.39  -0.02   0.61 0 0.47  -0.02   0.01   0.02 0 0.64  -0.05  -0.00   0.06 0 -69.26  -1.37   0.00   1.34 0  24.93  -0.16   0.02   0.07 0  24.33  -0.16   0.02   0.07 0  24.00  -0.17   0.02   0.08 0  19.20  -0.16  -0.00   0.08 0  18.60  -0.14  -0.00   0.08 0  18.27  -0.17   0.00   0.09 0 0 0.02 0.06 0.04 0.02   0.52 0  1324 fornax  12.8  9.39  374   0 D
SMDG0326440-224144  51.68327 -22.69547   5.55  -0.28  -0.66   3.39 0 0.71  -0.09  -0.01   0.09 0 0.66  -0.06  -0.13   0.57 0 -15.56 -14.96   0.00  15.46 0  26.07  -0.66   0.20   0.08 0  25.50  -0.62   0.19   0.08 0  26.00  -1.27   0.68  -0.23 1  21.29  -0.75   0.21   0.02 0  20.73  -0.67   0.18   0.04 0  21.22  -1.34   0.72  -0.30 1 0 0.03 0.09 0.06 0.03   0.30 0     0 none     0.0  0.00    0   0 D
SMDG0326541-353106  51.72539 -35.51833  16.80  -0.62  -0.04   0.83 0 0.84  -0.01  -0.00   0.01 0 0.68  -0.03   0.00   0.03 0 -64.18  -3.24   0.00   2.97 0  24.32  -0.13   0.01   0.04 0  23.69  -0.12   0.01   0.03 0  23.34  -0.13   0.01   0.04 0  17.00  -0.17   0.02   0.06 1  16.36  -0.17   0.03   0.07 1  16.01  -0.18   0.02   0.06 1 0 0.01 0.03 0.02 0.01   0.51 0  1324 fornax  18.5  9.88  374   0 D
SMDG0326557-192958  51.73201 -19.49935   5.31  -0.34  -0.43   2.23 1 0.41  -0.06   0.02   0.06 1 1.22  -0.09  -0.14   0.60 1  10.47  -2.51   0.00   2.49 1  24.25  -0.78   0.22   0.09 1  23.66  -0.76   0.20   0.08 0  23.29  -0.67   0.19   0.08 0  21.11  -0.40   0.06   0.11 0  20.51  -0.34   0.04   0.12 0  20.14  -0.28   0.02   0.16 0 0 0.03 0.11 0.07 0.04   0.26 2     0 none     0.0  0.00    0   0 D
SMDG0327056-220152  51.77332 -22.03125   5.85  -0.21  -0.19   0.98 0 0.96  -0.09   0.02   0.09 0 0.71  -0.06  -0.02   0.14 0 -60.59 -48.58   0.00  40.93 0  25.37  -0.29   0.07   0.04 0  24.79  -0.26   0.07   0.04 0  24.47  -0.29   0.09   0.06 0  20.23  -0.31   0.08   0.04 0  19.65  -0.27   0.07   0.04 0  19.33  -0.27   0.07   0.06 0 0 0.03 0.09 0.06 0.03   0.48 0     0 none     0.0  0.00    0   0 D
SMDG0327071-211103  51.77973 -21.18415   9.88  -0.41  -0.16   1.13 0 0.43  -0.03   0.01   0.03 0 0.79  -0.05  -0.02   0.12 0  59.48  -1.50   0.00   1.39 0  24.91  -0.21   0.04   0.07 0  24.33  -0.19   0.04   0.07 0  24.06  -0.21   0.04   0.09 0  19.64  -0.18   0.02   0.08 0  19.06  -0.18   0.01   0.08 0  18.79  -0.20   0.02   0.10 0 0 0.03 0.10 0.07 0.04   0.49 0     0 none     0.0  0.00    0   0 D
SMDG0327080-342400  51.78350 -34.39979   9.14  -0.29   0.02   0.41 0 0.63  -0.02   0.00   0.02 0 0.82  -0.03  -0.00   0.05 0  82.70  -1.50   0.00   1.50 0  24.06  -0.17   0.02   0.04 0  23.46  -0.17   0.01   0.04 0  23.16  -0.16   0.02   0.05 0  18.60  -0.17   0.00   0.05 0  18.00  -0.16   0.00   0.05 0  17.69  -0.15   0.00   0.06 0 0 0.01 0.03 0.02 0.01   0.58 0  1324 fornax  11.8  9.24  374   0 D
SMDG0327092-292640  51.78851 -29.44453   9.88  -0.38  -0.48   2.17 0 0.66  -0.05   0.00   0.05 0 0.63  -0.05  -0.04   0.18 0  26.80  -5.14   0.00   5.54 0  25.89  -0.30   0.07   0.08 0  25.25  -0.27   0.06   0.08 0  24.82  -0.27   0.08   0.08 0  19.91  -0.40   0.11   0.05 0  19.27  -0.34   0.09   0.06 0  18.84  -0.34   0.09   0.07 0 0 0.01 0.03 0.02 0.01   0.39 0     0 none     0.0  0.00    0   0 D
SMDG0327156-354938  51.81488 -35.82728  10.33  -0.04  -2.03   5.87 0 0.88  -0.06  -0.02   0.06 0 0.83  -0.03  -0.13   0.35 0  18.34 -28.26   0.00  28.54 0  26.06  -0.44   0.18   0.03 0  25.39  -0.37   0.15   0.03 0  25.12  -0.48   0.24  -0.01 0  19.99  -0.76   0.37  -0.06 0  19.32  -0.68   0.30  -0.05 0  19.05  -0.75   0.36  -0.08 0 0 0.01 0.04 0.03 0.01   0.29 0  1324 fornax  15.3  9.70  374   0 D
SMDG0327167-212816  51.81969 -21.47111   9.62  -0.30  -0.36   1.72 0 0.96  -0.04   0.00   0.04 0 1.03  -0.03  -0.04   0.16 0 -20.25 -34.14   0.00  39.43 0  24.49  -0.26   0.08   0.01 0  23.79  -0.22   0.07   0.01 0  23.45  -0.24   0.07   0.02 0  18.80  -0.32   0.10   0.02 0  18.11  -0.27   0.07   0.03 0  17.76  -0.28   0.08   0.03 0 0 0.03 0.10 0.07 0.04   0.55 0     0 none     0.0  0.00    0   0 D
SMDG0327170-330207  51.82092 -33.03524   8.07  -0.22   0.08   0.07 0 0.89  -0.02  -0.00   0.02 0 0.55  -0.03   0.01   0.01 0 -57.75  -5.10   0.00   5.38 0  24.36  -0.14   0.01   0.03 0  23.86  -0.13   0.00   0.04 0  23.59  -0.13   0.01   0.04 0  18.38  -0.12   0.00   0.04 0  17.88  -0.13  -0.00   0.04 0  17.61  -0.13   0.00   0.05 0 0 0.01 0.04 0.03 0.02   0.57 0     0 none     0.0  0.00    0   0 D
SMDG0327226-305957  51.84428 -30.99929  11.89  -0.47  -0.71   2.93 0 0.75  -0.05  -0.00   0.05 0 0.64  -0.05  -0.04   0.17 0 -88.22  -6.87   0.00   6.94 0  25.96  -0.29   0.08   0.06 0  25.37  -0.27   0.07   0.06 0  24.94  -0.31   0.11   0.05 0  19.45  -0.48   0.16   0.03 0  18.86  -0.43   0.14   0.04 0  18.44  -0.43   0.15   0.03 0 0 0.01 0.04 0.03 0.02   0.36 0     0 none     0.0  0.00    0   0 D
SMDG0327259-202133  51.85812 -20.35910   8.32  -0.39  -0.11   0.93 0 0.86  -0.04  -0.00   0.04 0 0.82  -0.04  -0.03   0.12 0  42.29  -8.98   0.00   9.64 0  24.87  -0.23   0.05   0.04 0  24.21  -0.19   0.04   0.04 0  23.91  -0.21   0.05   0.05 0  19.27  -0.27   0.05   0.05 0  18.61  -0.22   0.03   0.06 0  18.31  -0.23   0.04   0.06 0 0 0.03 0.10 0.07 0.04   0.53 0     0 none     0.0  0.00    0   0 D
SMDG0327325-351459  51.88543 -35.24969   8.72  -0.15  -1.45   5.02 0 0.85  -0.05  -0.01   0.05 0 1.07  -0.03  -0.16   0.45 0  70.75 -18.82   0.00  19.29 0  25.13  -0.46   0.17   0.02 0  24.65  -0.45   0.18   0.03 0  24.32  -0.46   0.18   0.04 0  19.84  -0.64   0.24  -0.01 0  19.37  -0.63   0.26  -0.01 0  19.04  -0.62   0.24  -0.00 0 0 0.01 0.04 0.03 0.02   0.47 0  1324 fornax  12.8  9.41  374   0 D
SMDG0327350-331730  51.89584 -33.29164  15.60  -2.33  -0.78   3.10 0 0.86  -0.05  -0.03   0.05 0 0.94  -0.16   0.01   0.12 0 -60.83 -25.94   0.00  23.82 0  26.25  -0.36   0.11   0.07 0  25.67  -0.32   0.10   0.09 0  25.60  -0.62   0.35  -0.09 0  19.46  -0.51   0.24   0.06 1  18.89  -0.49   0.23   0.07 0  18.81  -0.75   0.45  -0.14 0 0 0.01 0.04 0.02 0.01   0.17 0     0 none     0.0  0.00    0   0 D
SMDG0327366-331807  51.90261 -33.30194  11.77  -0.47  -0.45   2.13 0 0.70  -0.04  -0.00   0.04 0 0.58  -0.05  -0.03   0.13 0  34.97  -5.02   0.00   5.29 0  25.96  -0.27   0.06   0.07 0  25.45  -0.26   0.06   0.07 0  25.39  -0.47   0.21  -0.01 0  19.47  -0.39   0.10   0.05 0  18.95  -0.38   0.10   0.06 0  18.89  -0.57   0.26  -0.03 0 0 0.01 0.04 0.02 0.01   0.37 0     0 none     0.0  0.00    0   0 D
SMDG0327477-333352  51.94876 -33.56457  10.00  -0.34  -0.31   1.49 0 0.94  -0.04  -0.01   0.04 0 0.67  -0.04  -0.03   0.12 0  20.36 -30.23   0.00  30.39 0  25.50  -0.20   0.07   0.03 0  24.94  -0.22   0.07   0.03 0  24.57  -0.22   0.08   0.03 0  19.17  -0.31   0.10   0.04 0  18.61  -0.31   0.09   0.04 0  18.24  -0.29   0.09   0.03 0 0 0.01 0.04 0.03 0.02   0.47 0  1324 fornax  12.6  9.37  374   0 D
SMDG0327502-304714  51.95903 -30.78712   7.28  -0.37   0.03   0.45 0 0.85  -0.03  -0.00   0.03 0 0.75  -0.05  -0.01   0.07 0  -4.12  -7.33   0.00   7.79 0  24.75  -0.19   0.04   0.05 0  24.19  -0.18   0.03   0.05 0  23.88  -0.19   0.04   0.07 0  19.34  -0.19   0.03   0.06 0  18.78  -0.18   0.02   0.06 0  18.47  -0.19   0.02   0.08 0 0 0.01 0.04 0.03 0.02   0.55 0     0 none     0.0  0.00    0   0 D
SMDG0327542-372232  51.97570 -37.37569  10.01  -0.30   0.04   0.41 0 0.65  -0.02   0.00   0.02 0 0.70  -0.03   0.00   0.04 0 -55.52  -1.63   0.00   1.64 0  24.31  -0.15   0.01   0.04 0  23.86  -0.15   0.01   0.05 0  23.60  -0.16   0.02   0.06 0  18.43  -0.17   0.00   0.05 0  17.97  -0.15   0.00   0.05 0  17.71  -0.17   0.00   0.07 0 0 0.02 0.06 0.04 0.02   0.57 0  1561 fornax  14.1  9.52  277  16 D
SMDG0328001-350444  52.00031 -35.07896   5.93  -0.23  -0.48   2.29 0 0.54  -0.07   0.01   0.07 0 0.75  -0.07  -0.09   0.42 0  41.89  -5.03   0.00   5.25 0  25.55  -0.50   0.13   0.10 0  24.95  -0.46   0.12   0.10 0  24.83  -0.56   0.18   0.09 0  21.09  -0.47   0.11   0.08 0  20.49  -0.41   0.08   0.09 0  20.37  -0.58   0.16   0.08 0 0 0.01 0.04 0.03 0.02   0.36 0  1324 fornax   9.5  9.00  374   0 D
SMDG0328005-383214  52.00194 -38.53719  12.22  -0.33   0.02   0.45 0 0.70  -0.02   0.00   0.02 0 0.71  -0.02  -0.00   0.03 0  65.25  -1.46   0.00   1.47 0  24.08  -0.18   0.01   0.04 0  23.51  -0.15   0.01   0.04 0  23.18  -0.15   0.00   0.05 0  17.68  -0.18   0.01   0.05 0  17.11  -0.17   0.00   0.05 0  16.79  -0.17   0.00   0.06 0 0 0.02 0.06 0.04 0.02   0.56 0     0 none     0.0  0.00    0   0 D
SMDG0328061-263419  52.02526 -26.57190   8.84  -0.19  -1.24   3.32 1 0.38  -0.06   0.01   0.06 1 0.53  -0.06  -0.10   0.42 1 -34.91  -4.81   0.00   4.52 1  26.98  -0.90   0.40  -0.06 1  26.07  -0.64   0.24   0.00 0  25.77  -0.76   0.39  -0.12 0  21.69  -0.98   0.48  -0.17 1  20.78  -0.71   0.25  -0.02 0  20.48  -0.75   0.40  -0.11 0 1 0.01 0.05 0.03 0.02   0.08 2     0 none     0.0  0.00    0   0 D
SMDG0328145-482202  52.06021 -48.36710   5.70  -0.29  -0.47   2.54 0 0.60  -0.07   0.00   0.07 0 0.68  -0.06  -0.09   0.46 0  63.17  -7.25   0.00   7.02 0  25.78  -0.55   0.15   0.10 0  25.10  -0.43   0.11   0.10 0  24.71  -0.40   0.11   0.14 0  21.17  -0.54   0.13   0.07 0  20.49  -0.42   0.08   0.09 0  20.10  -0.38   0.08   0.13 0 0 0.01 0.04 0.03 0.02   0.34 0     0 none     0.0  0.00    0   0 D
SMDG0328161-353215  52.06719 -35.53754   6.04  -0.32   0.01   0.45 0 0.44  -0.04   0.01   0.04 0 0.70  -0.07   0.01   0.08 0   5.02  -1.83   0.00   1.80 0  24.73  -0.23   0.04   0.08 0  24.14  -0.21   0.03   0.09 0  23.84  -0.20   0.02   0.12 0  20.36  -0.17  -0.00   0.10 0  19.77  -0.16  -0.02   0.10 0  19.47  -0.14  -0.02   0.15 0 0 0.01 0.04 0.03 0.01   0.51 0  1616 fornax  10.0  9.03  226  12 D
SMDG0328178-172545  52.07429 -17.42905   6.29  -0.13   0.03   0.05 0 0.78  -0.02   0.00   0.02 0 0.25  -0.04   0.02  -0.01 0 -66.45  -2.03   0.00   2.32 0  24.47  -0.13   0.00   0.04 0  23.61  -0.13  -0.00   0.03 0  22.99  -0.14   0.00   0.03 0  18.83  -0.12   0.00   0.03 0  17.97  -0.12  -0.00   0.03 0  17.35  -0.10   0.00   0.03 0 1 0.04 0.13 0.09 0.05   0.56 0     0 none     0.0  0.00    0   0 D
SMDG0328544-335405  52.22681 -33.90142   5.98  -0.33  -0.19   1.29 0 0.44  -0.05   0.02   0.05 0 0.89  -0.08  -0.04   0.26 0 -68.71  -2.54   0.00   2.48 0  24.79  -0.39   0.10   0.09 0  24.19  -0.36   0.09   0.09 0  23.78  -0.31   0.07   0.12 0  20.75  -0.25   0.03   0.11 0  20.14  -0.22   0.01   0.11 0  19.73  -0.20   0.00   0.16 0 0 0.01 0.04 0.03 0.02   0.42 0  1324 fornax   9.0  8.90  374   0 D
SMDG0328571-041825  52.23802  -4.30699   7.38  -0.33  -0.38   2.19 0 0.75  -0.04   0.00   0.04 0 1.08  -0.04  -0.08   0.33 0  79.65  -5.56   0.00   5.86 0  24.48  -0.41   0.11   0.03 0  23.85  -0.33   0.09   0.03 0  23.48  -0.33   0.09   0.05 0  19.72  -0.39   0.08   0.06 0  19.09  -0.31   0.06   0.06 0  18.71  -0.27   0.05   0.07 0 0 0.04 0.12 0.08 0.04   0.53 0     0 none     0.0  0.00    0   0 D
SMDG0328572-362613  52.23841 -36.43682  11.35  -0.40  -0.86   3.16 0 0.82  -0.04  -0.01   0.04 0 0.78  -0.04  -0.06   0.20 0  76.01  -9.76   0.00   9.56 0  25.51  -0.27   0.08   0.04 0  24.90  -0.25   0.08   0.05 0  24.54  -0.27   0.09   0.05 0  19.22  -0.46   0.16   0.03 0  18.61  -0.41   0.14   0.04 0  18.25  -0.39   0.13   0.04 0 0 0.01 0.05 0.03 0.02   0.46 0  1324 fornax  14.4  9.58  374   0 D
SMDG0329017-211330  52.25689 -21.22511   8.44  -0.04  -1.82   5.83 0 0.52  -0.07   0.00   0.07 0 0.78  -0.04  -0.19   0.54 0  15.81  -5.72   0.00   6.14 0  26.25  -0.70   0.27   0.03 0  25.69  -0.70   0.27   0.03 0  25.40  -0.76   0.36  -0.04 0  21.11  -0.86   0.38  -0.06 0  20.55  -0.85   0.36  -0.06 0  20.26  -0.88   0.43  -0.10 0 0 0.03 0.12 0.08 0.04   0.20 0     0 none     0.0  0.00    0   0 D
SMDG0329043-372015  52.26778 -37.33741   6.29  -0.20  -0.80   3.51 0 0.55  -0.08   0.00   0.08 0 0.70  -0.06  -0.14   0.55 0  55.56  -6.79   0.00   6.82 0  26.01  -0.64   0.20   0.07 0  25.44  -0.60   0.19   0.08 0  24.95  -0.51   0.16   0.10 0  21.30  -0.72   0.21   0.03 0  20.73  -0.66   0.18   0.04 0  20.24  -0.53   0.15   0.08 0 0 0.01 0.05 0.03 0.02   0.28 0  1324 fornax  10.6  9.18  374   0 D
SMDG0329072-360943  52.28006 -36.16183   9.51  -0.30  -0.84   3.02 0 0.47  -0.05   0.01   0.05 0 0.80  -0.05  -0.08   0.29 0 -11.08  -2.76   0.00   2.84 0  25.58  -0.37   0.10   0.08 0  24.98  -0.33   0.09   0.08 0  24.70  -0.37   0.12   0.10 0  20.32  -0.41   0.12   0.06 0  19.73  -0.35   0.09   0.08 0  19.45  -0.39   0.12   0.08 0 0 0.01 0.04 0.03 0.02   0.37 0  1625 fornax  16.1  9.79  222  17 D
